"/屈服强度","/时间","/温度","1050℃+150MPa蠕变条件/相对时间","1150℃+100MPa蠕变条件/相对时间","_id","Al","B","C","Co","Cr","Fe","Gr","Hf","Mn","Mo","N","Nb","Nb+Ta","Ni","Re","Ru","Si","Ta","Ti","W","Y","Zr","冷挤压/冷挤压壁厚尺寸","力学性能/应变率","加压/压强","加热/温度","变形测试/屈服强度","变形测试/温度","变形测试/等效压力","变形测试/饱和压力","固溶处理/时间","固溶处理/温度","备注","应变/临界应变","应变/应变温度","应变测试/冲击速率","应变测试/时间","拉伸实验/温度","拉伸实验/载荷强度","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效/时效时间","时效/时效温度","时效处理/时间","时效处理/温度","材料牌号","样品中位置/样品中位置","样品尺寸/d1","样品尺寸/d4","样品尺寸/d5","样品尺寸/样品d0","模锻/模锻","渗氮/合金中的含氮量","炉冷/温度","热处理/应变温度","热挤压/热挤压温度","真应变/真应变","退火/退火时间","退火/退火温度","锯齿/锯齿类型","锻造/锻造温度"
,,,,"0.703","ObjectId(""5b4cd4f9e6b1a819a85d6dad"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.738s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.662","ObjectId(""5b4cd4fee6b1a819a85d6daf"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.821s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.759","ObjectId(""5b4cd503e6b1a819a85d6db1"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.628s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.692","ObjectId(""5b4cd508e6b1a819a85d6db3"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.766s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.713","ObjectId(""5b4cd50de6b1a819a85d6db5"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.710s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.728","ObjectId(""5b4cd512e6b1a819a85d6db7"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.683s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.800","ObjectId(""5b4cd517e6b1a819a85d6db9"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.545s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.810","ObjectId(""5b4cd51ce6b1a819a85d6dbb"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.517s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.651","ObjectId(""5b4cd521e6b1a819a85d6dbd"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.848s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.779","ObjectId(""5b4cd526e6b1a819a85d6dbf"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.600s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.826","ObjectId(""5b4cd52be6b1a819a85d6dc1"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.462s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.482","ObjectId(""5b4cd535e6b1a819a85d6dc3"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.041s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.451","ObjectId(""5b4cd539e6b1a819a85d6dc5"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.041s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.528","ObjectId(""5b4cd53ee6b1a819a85d6dc7"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.014s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.503","ObjectId(""5b4cd543e6b1a819a85d6dc9"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.014s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.585","ObjectId(""5b4cd548e6b1a819a85d6dcb"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.959s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.518","ObjectId(""5b4cd54de6b1a819a85d6dcd"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.014s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.467","ObjectId(""5b4cd552e6b1a819a85d6dcf"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.041s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.426","ObjectId(""5b4cd557e6b1a819a85d6dd1"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.069s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.544","ObjectId(""5b4cd55be6b1a819a85d6dd3"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.986s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.415","ObjectId(""5b4cd560e6b1a819a85d6dd5"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.069s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.405","ObjectId(""5b4cd565e6b1a819a85d6dd7"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.069s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.636","ObjectId(""5b4cd56ae6b1a819a85d6dd9"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.876s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.559","ObjectId(""5b4cd56fe6b1a819a85d6ddb"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.986s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.621","ObjectId(""5b4cd574e6b1a819a85d6ddd"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.903s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.605","ObjectId(""5b4cd579e6b1a819a85d6ddf"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.931s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.251","ObjectId(""5b4cd583e6b1a819a85d6de1"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.124s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.241","ObjectId(""5b4cd587e6b1a819a85d6de3"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.152s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.282","ObjectId(""5b4cd58ce6b1a819a85d6de5"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.124s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.313","ObjectId(""5b4cd591e6b1a819a85d6de7"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.097s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.179","ObjectId(""5b4cd596e6b1a819a85d6de9"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.234s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.169","ObjectId(""5b4cd59be6b1a819a85d6deb"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.234s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.200","ObjectId(""5b4cd5a0e6b1a819a85d6ded"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.207s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.338","ObjectId(""5b4cd5a5e6b1a819a85d6def"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.097s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.215","ObjectId(""5b4cd5aae6b1a819a85d6df1"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.179s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.231","ObjectId(""5b4cd5aee6b1a819a85d6df3"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.152s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.354","ObjectId(""5b4cd5b3e6b1a819a85d6df5"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.097s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.159","ObjectId(""5b4cd5b8e6b1a819a85d6df7"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.234s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.323","ObjectId(""5b4cd5bde6b1a819a85d6df9"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.097s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.267","ObjectId(""5b4cd5c2e6b1a819a85d6dfb"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.124s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.390","ObjectId(""5b4cd5c7e6b1a819a85d6dfd"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.069s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.077","ObjectId(""5b4cd5d1e6b1a819a85d6dff"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.848s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.128","ObjectId(""5b4cd5d6e6b1a819a85d6e01"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.179s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.149","ObjectId(""5b4cd5dae6b1a819a85d6e03"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.207s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.092","ObjectId(""5b4cd5dfe6b1a819a85d6e05"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.903s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.118","ObjectId(""5b4cd5e4e6b1a819a85d6e07"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-6.124s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
,,,,"0.056","ObjectId(""5b4cd5eae6b1a819a85d6e09"")","5",,,"5","8",,,,,"2",,,,"balance","-","-",,"6","1.5","8",,,,"-5.738s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC2",,,,,,,,,,,,,,,
